"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-10-31,89439,"72201","AR","Little Rock","Pulaski","Little Rock",11498,237000,0.010230179028133,0.0268630849220104,0.0123878684322939,0.0456395525912732,0.0310869529633235,"2015-01","2015-Q1",244100,-0.0290864399836133,"2014-11"
2015-10-31,62681,"12583","NY","New York","Dutchess","Tivoli",11499,222300,-0.000898876404494382,0.006337709370756,-0.0031390134529148,-0.0180528828925546,-0.0208000885914174,"2005-12","2005-Q4",278200,-0.200934579439252,"2004-06"
2015-10-31,99250,"97396","OR","Portland","Yamhill","Willamina",11500,136100,0.0074019245003701,0.029500756429652,0.148523206751055,0.0197849376635104,0.0128383351951911,"2015-10","2015-Q4",136100,0,"2015-10"
2015-10-31,65349,"18074","PA","Philadelphia","Montgomery","Upper Frederick Township",11501,250700,0.00480961923847695,0.0182778229082047,-0.00673534072900159,-0.00253348201299064,-0.00601846480985513,"2007-06","2007-Q2",275700,-0.0906782734856728,"2005-03"
2015-10-31,63680,"14718","NY","Jamestown","Chautauqua","Cassadaga",11502,83800,0.0332922318125771,0.0594184576485461,0.0883116883116883,0.00907233710794197,0.00402566360895462,"2013-08","2013-Q3",89800,-0.066815144766147,"2012-07"
2015-10-31,70469,"29429","SC","Charleston","Charleston","Awendaw",11503,400400,-0.0116020735620834,-0.00792864222001982,0.0978886756238004,0.0619967162841693,0.0226673930955181,"2015-08","2015-Q3",407200,-0.0166994106090373,"2015-07"
2015-10-31,58772,"02464","MA","Boston","Middlesex","Newton",11504,571900,0.00651179162266808,0.0217973914597106,0.100019234468167,0.0686181565994346,0.0178419090214703,"2015-10","2015-Q4",571900,0,"2015-10"
2015-10-31,77070,"44215","OH","Cleveland","Medina","Chippewa Lake",11505,103300,0.0029126213592233,0.0087890625,-0.00863723608445298,-0.00211621751221414,-0.0123764300088326,"2005-08","2005-Q3",118200,-0.126057529610829,"2003-07"
2015-10-31,93783,"81419","CO",,"Delta","Hotchkiss",11506,178800,0.00111982082866741,0.00449438202247191,0.0668257756563246,0.00316176139697499,,"2010-01","2010-Q1",194200,-0.0792996910401648,"2008-12"
2015-10-31,75408,"39740","MS","Columbus","Lowndes","Caledonia",11507,145400,0.00206753962784287,-0.00953678474114441,0.0460431654676259,-0.00700311316561608,0.028200258590082,"2013-01","2013-Q1",169400,-0.141676505312869,"2011-03"
2015-10-31,77429,"45064","OH",,"Preble","Camden",11508,113000,0.006233303650935,-0.00176678445229682,-0.0835360908353609,-0.016976097141003,-0.0211276237582274,"2006-06","2006-Q2",142300,-0.205903021784961,"1999-01"
2015-10-31,77356,"44847","OH","Norwalk","Huron","Monroeville",11509,109000,0.00275988960441582,0.0130111524163569,0.123711340206186,0.0233906707255833,-0.0106349382469175,"2006-04","2006-Q2",123800,-0.119547657512116,"2003-10"
2015-10-31,58418,"01542","MA","Worcester","Worcester","Leicester",11510,234900,0.00427533133817871,0.0103225806451613,0.06289592760181,0.0127328201128987,-0.0156733519605893,"2006-02","2006-Q1",277100,-0.152291591483219,"2003-11"
2015-10-31,74543,"37888","TN","Knoxville","Grainger","Washburn",11511,113200,0.0281562216167121,0.0530232558139535,0.141129032258065,0.0348076018065897,,"2015-10","2015-Q4",113200,0,"2015-10"
2015-10-31,63930,"15148","PA","Pittsburgh","Allegheny","Wilmerding",11512,47800,0.00420168067226891,0.0105708245243129,0.0257510729613734,0.00295488478603256,-0.00145275956628776,"2008-11","2008-Q4",52300,-0.0860420650095602,"2005-06"
2015-10-31,67077,"21850","MD","Salisbury","Wicomico","Pittsville",11513,121700,0.0150125104253545,0.0313559322033898,0.0167084377610693,-0.000164257564711834,-0.0127052223124903,"2007-04","2007-Q2",158200,-0.230720606826802,"2005-04"
2015-10-31,74719,"38229","TN","Martin","Weakley","Gleason",11514,68200,-0.0201149425287356,-0.0380818053596615,-0.0593103448275862,0.017608840965208,0.0135701489597129,"2014-12","2014-Q4",73400,-0.0708446866485014,"2014-08"
2015-10-31,80231,"50233","IA","Des Moines","Dallas","Redfield",11515,93500,-0.00531914893617021,-0.0380658436213992,0.00214362272240086,0.0128902799267026,0.00315569106715974,"2014-02","2014-Q1",101200,-0.0760869565217391,"2013-09"
2015-10-31,78601,"47433","IN","Bloomington","Owen","Gosport",11516,99700,-0.0109126984126984,-0.0099304865938431,0.0407098121085595,,,"2013-09","2013-Q3",119100,-0.162888329135181,"2013-02"
2015-10-31,71372,"31019","GA","Dublin","Laurens","Dexter",11517,134200,0.0213089802130898,0.0981996726677578,0.257731958762887,0.0531216767469858,0.0306805590829105,"2015-10","2015-Q4",134200,0,"2015-10"
2015-10-31,60872,"07931","NJ","New York","Somerset","Far Hills",11518,992500,-0.00211140156846974,-0.0169374009508716,-0.0281041911476694,-0.00350934824768323,-0.0192137993039817,"2006-06","2006-Q2",1249600,-0.205745838668374,"2003-12"
2015-10-31,71399,"31047","GA","Warner Robins","Houston","Kathleen",11519,167200,0.00239808153477218,0.00541190619362598,-0.00238663484486874,-0.00518162610090001,0.000780855054116181,"2007-05","2007-Q2",178400,-0.062780269058296,"2005-12"
2015-10-31,81712,"54471","WI","Wausau","Marathon","Ringle",11520,166800,0.0018018018018018,-0.000599161174355902,-0.0347222222222222,0.0117971802148507,0.00454818409149516,"2014-10","2014-Q4",172800,-0.0347222222222222,"2014-04"
2015-10-31,63171,"13607","NY","Watertown","Jefferson","Alexandria",11521,119600,-0.0172555464256368,-0.0393574297188755,0.0101351351351351,0.0126754571061278,0.0310400302002156,"2011-12","2011-Q4",126600,-0.0552922590837283,"2011-04"
2015-10-31,77179,"44443","OH","Youngstown","Mahoning","New Springfield",11522,109400,0.011090573012939,0.0157845868152275,-0.0249554367201426,0.00614456976610378,-0.00753881296534964,"2006-12","2006-Q4",127600,-0.142633228840125,"2003-07"
2015-10-31,67482,"23015","VA","Richmond","Hanover","Beaverdam",11523,208500,0.0111542192046557,0.0425,0.0626911314984709,0.0191862250423116,0.00512982146276775,"2007-04","2007-Q2",226100,-0.0778416629809819,"2006-03"
2015-10-31,80939,"52322","IA","Iowa City","Johnson","Oxford",11524,182400,0.0116472545757072,0.027027027027027,0.0334277620396601,0.0403048105125126,0.0246342757128541,"2015-10","2015-Q4",182400,0,"2015-10"
2015-10-31,81850,"54726","WI","Eau Claire","Chippewa","Boyd",11525,94700,0.00530785562632696,0.0304678998911861,0.0452538631346578,0.00449504424631053,,"2009-12","2009-Q4",115800,-0.182210708117444,
2015-10-31,62926,"13060","NY","Syracuse","Onondaga","Town of Elbridge",11526,135600,-0.00659340659340659,-0.0173913043478261,-0.00294117647058824,0.00878124514852097,0.0167026747034937,"2015-05","2015-Q2",140600,-0.0355618776671408,"2015-01"
2015-10-31,67326,"22610","VA","Washington","Warren","Bentonville",11527,232800,0,0.00388098318240621,0.103840682788051,0.0489724985052924,-0.0156225714025844,"2006-01","2006-Q1",282800,-0.176803394625177,"2005-01"
2015-10-31,74848,"38487","TN","Nashville","Maury","Williamsport",11528,126200,0.000793021411578113,0.0112179487179487,-0.0468277945619335,0.0143884547773501,0.0232360727654506,"2015-01","2015-Q1",134400,-0.0610119047619048,"2014-07"
2015-10-31,77276,"44666","OH","Canton","Stark","North Lawrence",11529,140300,0.00935251798561151,0.0211062590975255,0.075095785440613,0.0355771904186126,0.00400708584886189,"2015-10","2015-Q4",140300,0,"2015-10"
2015-10-31,67414,"22842","VA",,"Shenandoah","Mount Jackson",11530,151200,0.00132450331125828,-0.00263852242744063,-0.00852459016393443,0.0269108942616103,-0.0212354741937395,"2005-12","2005-Q4",196500,-0.230534351145038,"2005-02"
2015-10-31,68561,"25320","WV","Charleston","Kanawha","Sissonville",11531,93100,0.01085776330076,0.0344444444444444,-0.00851970181043664,0.0108721208503508,0.0263193655947915,"2014-06","2014-Q2",97600,-0.0461065573770492,"2014-05"
2015-10-31,58793,"02535","MA","Vineyard Haven, MA","Dukes","Chilmark",11532,1462200,-0.0124940906328088,-0.04061413293091,0.0153461565169085,0.0298704628599544,0.00387705792886095,"2015-07","2015-Q3",1524100,-0.04061413293091,"2014-12"
2015-10-31,79505,"49012","MI","Kalamazoo","Kalamazoo","Augusta",11533,179300,0.00223588596981554,0.0101408450704225,0.0742959856201318,0.0385544662269761,0.0127268403511978,"2015-10","2015-Q4",179300,0,"2015-10"
2015-10-31,63843,"15026","PA","Pittsburgh","Beaver","Hanover Township",11534,194200,-0.00359158542842483,-0.0265664160401003,0.0125130344108446,0.0482980385365357,0.0265043716939899,"2015-04","2015-Q2",206300,-0.0586524478914203,"2014-12"
2015-10-31,85637,"62693","IL","Springfield","Sangamon","Williamsville",11535,136000,0.00815418828762046,0.0240963855421687,-0.0594744121715076,-0.00831776007958196,0.012510626918053,"2012-06","2012-Q2",160600,-0.153175591531756,"2009-11"
2015-10-31,92443,"78409","TX","Corpus Christi","Nueces","Corpus Christi",11536,118500,-0.0108514190317195,-0.0149625935162095,0.0119555935098207,0.00689126374732552,0.0236501424305176,"2009-06","2009-Q2",134700,-0.120267260579065,"2009-01"
2015-10-31,62585,"12461","NY","Kingston","Ulster","Olive",11537,247600,-0.0024174053182917,-0.00920368147258904,-0.00442299959790913,0.00819442529698167,-0.00706786487147715,"2007-08","2007-Q3",270100,-0.0833024805627545,"2004-06"
2015-10-31,85130,"61744","IL","Bloomington, IL","McLean","Gridley",11538,113300,0.00711111111111111,0.034703196347032,0.0281306715063521,0.00944077427852719,0.00754098006613724,"2008-04","2008-Q2",115000,-0.0147826086956522,"2008-02"
2015-10-31,63607,"14560","NY","Rochester","Livingston","Springwater",11539,100500,-0.00297619047619048,-0.00593471810089021,0.0403726708074534,0.0205071283302778,0.0210513651171675,"2015-06","2015-Q2",101200,-0.00691699604743083,"2015-06"
2015-10-31,64458,"16124","PA","Youngstown","Mercer","Delaware Township",11540,123800,0.000808407437348424,0.00568643379366369,0.103386809269162,0.0753342997664326,,"2015-10","2015-Q4",123800,0,"2015-10"
2015-10-31,76445,"42776","KY","Elizabethtown","Hardin","Sonora",11541,100000,-0.00199600798403194,-0.00793650793650794,0.00300902708124373,-0.00238287061874909,,"2013-01","2013-Q1",106100,-0.057492931196984,"2011-08"
2015-10-31,79658,"49277","MI","Jackson","Jackson","Rives Junction",11542,133000,0.00833965125094769,0.0358255451713396,0.0513833992094862,0.0494145228445839,-0.00310423058891163,"2005-05","2005-Q2",140300,-0.0520313613684961,"2003-10"
2015-10-31,70881,"30104","GA","Cedartown","Polk","Aragon",11543,87000,0.015169194865811,0.0519951632406288,0.0888610763454318,0.00115340560456079,-0.00193330581821638,"2008-04","2008-Q2",94800,-0.0822784810126582,"2005-08"
2015-10-31,59991,"05739","VT","Rutland","Rutland","Danby",11544,181500,0.00276243093922652,-0.00219901044529962,-0.0861027190332326,-0.0255731047950684,,"2009-06","2009-Q2",260700,-0.30379746835443,
2015-10-31,63440,"14138","NY","Olean","Cattaraugus","Dayton",11545,63700,-0.0124031007751938,-0.0230061349693252,-0.0274809160305344,0.00803962018112259,0.00735320507954751,"2013-02","2013-Q1",66200,-0.0377643504531722,"2012-11"
2015-10-31,74840,"38476","TN","Nashville","Williamson","Primm Springs",11546,213700,0.00706880301602262,0.0229775011967449,-0.0138440239963083,0.0627953896651623,0.0429025790201223,"2015-01","2015-Q1",228100,-0.0631302060499781,"2014-10"
2015-10-31,92168,"77968","TX","Victoria","Victoria","Inez",11547,235200,0.00512820512820513,-0.0029673590504451,-0.00549682875264271,0.0601872113013211,0.0372219916394294,"2014-12","2014-Q4",245100,-0.0403916768665851,"2014-10"
2015-10-31,67331,"22624","VA","Winchester","Frederick","Clear Brook",11548,252800,0.00958466453674121,0.0284784377542718,0.0201775625504439,0.0319642767601072,-0.0336267314359594,"2006-02","2006-Q1",369900,-0.316572046499054,"2004-08"
2015-10-31,73282,"35043","AL","Birmingham","Shelby","Chelsea",11549,217200,0.00138312586445367,0.00277008310249307,0.0432276657060519,0.0167388193756792,0.0059940664048368,"2007-05","2007-Q2",224300,-0.0316540347748551,"2006-06"
2015-10-31,79648,"49265","MI","Adrian","Lenawee","Onsted",11550,158400,-0.00564971751412429,-0.0130841121495327,0.0497017892644135,0.0569207736008281,-0.00592592811545001,"2006-12","2006-Q4",173100,-0.0849220103986135,"2003-05"
2015-10-31,77457,"45130","OH","Cincinnati","Brown","Hamersville",11551,136800,0.0110864745011086,0.0254872563718141,0.334634146341463,0.109956640117617,0.0221363669905117,"2015-10","2015-Q4",136800,0,"2015-10"
2015-10-31,59900,"05456","VT",,"Addison","Ferrisburgh",11552,269400,0.0108818011257036,0.0258948971820259,0.018910741301059,0.00474383169674852,-0.0130122158244201,"2006-01","2006-Q1",315600,-0.14638783269962,"2004-12"
2015-10-31,98329,"95634","CA","Sacramento","El Dorado","Georgetown",11553,231200,-0.003877638948729,-0.0102739726027397,0.0261873058144696,0.0169156099040655,-0.0412180535589257,"2006-04","2006-Q2",366300,-0.368823368823369,"2003-07"
2015-10-31,65377,"18210","PA","Allentown","Carbon","Penn Forest Township",11554,117700,0.00598290598290598,0.0270506108202443,0.0270506108202443,-0.0266214459532058,-0.0238277335970073,"2007-02","2007-Q1",168000,-0.299404761904762,"2003-11"
2015-10-31,77118,"44304","OH","Akron","Summit","Akron",11555,50100,-0.00199203187250996,0.00400801603206413,0.01417004048583,0.00818104957646981,-0.0193319115359183,"2006-08","2006-Q3",61200,-0.181372549019608,"2001-03"
2015-10-31,86008,"63348","MO","St. Louis","Saint Charles","Wentzville",11556,250200,0.00320769847634322,0.0220588235294118,0.0619694397283531,0.0253157938757211,-0.000398804112614282,"2006-08","2006-Q3",267100,-0.0632721827031074,"2005-10"
2015-10-31,90023,"73443","OK","Ardmore","Carter","Lone Grove",11557,137000,0.00073046018991965,0.0163204747774481,0.0239162929745889,0.0560567377432759,0.0408491421199568,"2015-02","2015-Q1",141400,-0.0311173974540311,"2014-12"
2015-10-31,79676,"49306","MI","Grand Rapids","Kent","Belmont",11558,218200,0.00599354541263255,0.0205799812909261,0.0807330361565131,0.0492222519407171,0.0126104413910835,"2015-10","2015-Q4",218200,0,"2015-10"
2015-10-31,81114,"52768","IA","Davenport","Scott","Princeton",11559,193400,0.00572022880915237,0.0259946949602122,0.0963718820861678,0.0316483652397437,0.0219197338785591,"2015-10","2015-Q4",193400,0,"2015-10"
2015-10-31,63698,"14738","NY","Jamestown","Chautauqua","Carroll",11560,79100,-0.0087719298245614,-0.0294478527607362,-0.0504201680672269,0.00539599681447811,0.0102941242044841,"2014-12","2014-Q4",83700,-0.0549581839904421,"2014-01"
2015-10-31,64987,"17252","PA","Chambersburg","Franklin","St Thomas Township",11561,140900,0.00571020699500357,0.0277169948942378,-0.0362517099863201,-0.0252260102301934,,"2009-08","2009-Q3",177800,-0.207536557930259,
2015-10-31,82410,"55732","MN","Duluth","Saint Louis","Embarrass",11562,79800,-0.0062266500622665,-0.044311377245509,-0.0327272727272727,-0.0137038103409706,0.00126184621803782,"2007-09","2007-Q3",92800,-0.140086206896552,"2006-01"
2015-10-31,70284,"29058","SC","Charlotte","Lancaster","Heath Springs",11563,89600,-0.011037527593819,-0.0355220667384284,-0.0417112299465241,0.0105965627758058,0.0034113559165625,"2008-10","2008-Q4",98100,-0.0866462793068298,"2007-09"
2015-10-31,92116,"77835","TX","Brenham","Washington","Burton",11564,160600,-0.00741656365883807,0.0261980830670927,0.151254480286738,,,"2012-05","2012-Q2",228800,-0.298076923076923,
2015-10-31,60216,"06242","CT","Worcester","Windham","Eastford",11565,219900,0,0.00136612021857924,-0.0590500641848524,-0.00153902594553512,-0.0159660497653701,"2007-06","2007-Q2",267300,-0.177328843995511,"2004-08"
2015-10-31,81561,"54113","WI","Appleton","Outagamie","Combined Locks",11566,145400,0.00206753962784287,0.011830201809325,0.0566860465116279,0.0179877527673236,0.00819830002344801,"2015-10","2015-Q4",145400,0,"2015-10"
2015-10-31,64062,"15376","PA","Pittsburgh","Washington","Donegal Township",11567,130700,0.00461183704842429,0.0218921032056294,0.149516270888303,0.0345226771823703,0.0346161752288074,"2015-10","2015-Q4",130700,0,"2015-10"
2015-10-31,59908,"05464","VT",,"Lamoille","Town of Cambridge",11568,207000,-0.00480769230769231,-0.0222012281530468,0.00485436893203883,0.0153700488143256,-0.0187756795566137,"2005-06","2005-Q2",281600,-0.264914772727273,"2004-01"
2015-10-31,64452,"16115","PA","Pittsburgh","Beaver","Darlington Township",11569,143100,0.0148936170212766,0.0332129963898917,0.037708484408992,0.0337782788554613,0.0336289198172566,"2015-10","2015-Q4",143100,0,"2015-10"
2015-10-31,81560,"54112","WI","Marinette","Marinette","Coleman",11570,120800,-0.00902378999179656,-0.00983606557377049,-0.000827129859387924,0.0325956993009271,-0.00293228191909289,"2008-05","2008-Q2",133800,-0.0971599402092676,"2007-07"
2015-10-31,83931,"59079","MT","Billings","Yellowstone","Shepherd",11571,222800,0.0027002700270027,-0.0017921146953405,0.0324374420759963,0.00427327146551049,0.0340527333629406,"2009-10","2009-Q4",236000,-0.0559322033898305,"2009-07"
2015-10-31,69515,"27816","NC","Raleigh","Franklin","Castalia",11572,93900,-0.00844772967265047,-0.0309597523219814,-0.227796052631579,-0.04498625291495,-0.00696715738605846,"2014-05","2014-Q2",130100,-0.278247501921599,"2006-07"
2015-10-31,76757,"43569","OH","Toledo","Wood","Weston",11573,99100,0.00711382113821138,0.0290758047767394,0.0783460282916213,0.0319010368495702,-0.00219328821253517,"2006-04","2006-Q2",106500,-0.0694835680751174,"2005-06"
2015-10-31,62159,"11569","NY","New York","Nassau","Point Lookout",11574,718600,0.0235009257940464,0.0518149882903981,-0.00443336104183985,-0.00646870713689585,-0.0088494379192029,"2006-09","2006-Q3",861300,-0.165679786369442,"2004-05"
2015-10-31,98637,"96118","CA",,"Sierra","Loyalton",11575,163500,0.0148975791433892,0.0341555977229602,0.183924692251991,0.0819033085679708,-0.021503209857031,"2005-12","2005-Q4",225600,-0.275265957446808,"2005-01"
2015-10-31,59157,"03588","NH","Berlin","Coos","Milan",11576,122700,0.00904605263157895,0.0132122213047069,0.118505013673655,-0.00608142411565615,-0.0121110373224037,"2007-11","2007-Q4",142600,-0.139551192145863,"2005-04"
2015-10-31,79344,"48734","MI","Saginaw","Saginaw","Frankenmuth",11577,161200,0.0037359900373599,0.030690537084399,0.0980926430517711,0.0269932868272726,-0.00964201484477589,"2006-02","2006-Q1",177900,-0.0938729623383924,"2000-09"
